
"2021-10-14 12:30:00,012", "INFO", "STATEMENT"

"2021-10-14 12:30:00,170", "INFO", "STATEMENT"

"2021-10-14 12:31:47,366", "INFO", "STATEMENT"

"2021-10-14 12:35:13,883", "ERROR", "DETAIL"

"2021-10-14 12:35:13,883", "ERROR", "ERROR"

"2021-10-14 12:40:00,018", "INFO", "STATEMENT"

"2021-10-14 12:40:00,167", "INFO", "STATEMENT"

"2021-10-14 12:48:26,173", "INFO", "STATEMENT"

"2021-10-14 12:48:26,870", "INFO", "STATEMENT"

"2021-10-14 12:50:00,010", "INFO", "STATEMENT"

"2021-10-14 12:50:00,090", "INFO", "STATEMENT"

"2021-10-14 12:51:13,880", "ERROR", "HINT"

"2021-10-14 12:51:13,880", "ERROR", "ERROR"

"2021-10-14 12:59:21,196", "ERROR",  "HINT"

"2021-10-14 13:02:47,366", "INFO", "STATEMENT"

"2021-10-14 13:07:13,898", "ERROR", "ERROR"

"2021-10-14 13:07:13,898", "ERROR", "HINT"

"2021-10-14 13:10:00,014", "INFO", "STATEMENT"

"2021-10-14 13:10:00,165", "INFO", "STATEMENT"

"2021-10-14 13:23:13,893", "ERROR", "HINT"

"2021-10-14 13:23:13,893", "ERROR", "ERROR"

"2021-10-14 13:26:24,728", "INFO", "STATEMENT"

"2021-10-14 13:26:24,882", "INFO", "STATEMENT"

"2021-10-14 13:33:47,366", "INFO", "STATEMENT"

"2021-10-14 13:35:03,763", "INFO", "STATEMENT"

"2021-10-14 13:35:03,812", "INFO", "STATEMENT"

"2021-10-14 13:35:31,611", "INFO", "STATEMENT"

"2021-10-14 13:35:31,613", "INFO", "STATEMENT"

"2021-10-14 13:37:10,969", "INFO", "STATEMENT"

"2021-10-14 13:37:10,971", "INFO", "STATEMENT"

"2021-10-14 13:39:13,976", "ERROR", "HINT"

"2021-10-14 13:39:13,976", "ERROR", "ERROR"

"2021-10-14 13:44:22,074", "ERROR", "ERROR"

"2021-10-14 13:44:22,110", "WARN", "DETAIL"

"2021-10-14 13:55:13,919", "ERROR", "HINT"

"2021-10-14 13:55:13,919", "ERROR", "ERROR"

"2021-10-14 13:59:23,026", "ERROR", "DETAIL"

"2021-10-14 14:00:00,033", "INFO", "STATEMENT"

"2021-10-14 14:00:00,235", "INFO", "STATEMENT"

"2021-10-14 14:04:47,366", "INFO", "STATEMENT"

"2021-10-14 14:11:13,929", "ERROR", ""

"2021-10-14 14:11:13,929", "ERROR", ""

"2021-10-14 14:16:11,330", "ERROR", ""

"2021-10-14 14:16:11,438", "WARN", ""

"2021-10-14 14:22:56,907", "INFO", "STATEMENT"

"2021-10-14 14:22:57,135", "INFO", "STATEMENT"

"2021-10-14 14:27:13,981", "ERROR", ""

"2021-10-14 14:27:13,981", "ERROR", "ERROR"

"2021-10-14 14:30:00,013", "INFO", "STATEMENT"

"2021-10-14 14:30:00,316", "INFO", "STATEMENT"

"2021-10-14 14:30:38,435", "INFO", "STATEMENT"

"2021-10-14 14:30:38,436", "INFO", "STATEMENT"

"2021-10-14 14:31:59,448", "INFO", "STATEMENT"

"2021-10-14 14:31:59,453", "INFO", "STATEMENT"

"2021-10-14 14:32:11,598", "INFO", "STATEMENT"

"2021-10-14 14:32:11,603", "INFO", "STATEMENT"

"2021-10-14 14:32:12,755", "INFO", "STATEMENT"

"2021-10-14 14:32:12,799", "INFO", "STATEMENT"

"2021-10-14 14:32:27,529", "INFO", "STATEMENT"

"2021-10-14 14:32:27,593", "INFO", "STATEMENT"

"2021-10-14 14:32:35,461", "INFO", "STATEMENT"

"2021-10-14 14:32:35,495", "INFO", "STATEMENT"

"2021-10-14 14:34:01,463", "INFO", "STATEMENT"

"2021-10-14 14:34:01,466", "INFO", "STATEMENT"

"2021-10-14 14:35:47,366", "INFO", "STATEMENT"

"2021-10-14 14:38:15,807", "INFO", "STATEMENT"

"2021-10-14 14:38:15,854", "INFO", "STATEMENT"

"2021-10-14 14:43:13,963", "ERROR", "HINT"

"2021-10-14 14:43:13,964", "ERROR", "ERROR"

"2021-10-14 14:59:13,976", "ERROR", "ERROR"

"2021-10-14 14:59:13,976", "ERROR", "ERROR"

"2021-10-14 14:59:21,136", "ERROR", "HINT"

"2021-10-14 15:06:47,366", "INFO", "STATEMENT"

"2021-10-14 15:15:13,962", "ERROR", "HINT"

"2021-10-14 15:15:13,963", "ERROR", "ERROR"

"2021-10-14 15:18:00,601", "INFO", "STATEMENT"

"2021-10-14 15:18:00,651", "INFO", "STATEMENT"

"2021-10-14 15:18:33,415", "INFO", "STATEMENT"

"2021-10-14 15:18:33,452", "INFO", "STATEMENT"

"2021-10-14 15:20:00,021", "INFO", "STATEMENT"

"2021-10-14 15:20:00,187", "INFO", "STATEMENT"

"2021-10-14 15:23:36,832", "INFO", "STATEMENT"

"2021-10-14 15:23:36,921", "INFO", "STATEMENT"

"2021-10-14 15:31:14,012", "ERROR", "HINT"

"2021-10-14 15:31:14,012", "ERROR", "ERROR"

"2021-10-14 15:37:47,366 ", "INFO", "STATEMENT"

"2021-10-14 15:39:59,906", "ERROR", "ERROR"

"2021-10-14 15:40:00,016", "INFO", "STATEMENT"

"2021-10-14 15:40:00,580", "INFO", "STATEMENT"

"2021-10-14 15:47:14,058", "ERROR", "HINT"

"2021-10-14 15:47:14,059", "ERROR", "ERROR"

"2021-10-14 15:50:00,017", "INFO", "STATEMENT"

"2021-10-14 15:50:00,227", "INFO", "STATEMENT"

"2021-10-14 15:54:30,297", "ERROR", "ERROR"

"2021-10-14 15:59:22,259", "ERROR", "ERROR"

"2021-10-14 16:03:14,066", "ERROR", "ERROR"

"2021-10-14 16:03:14,067", "ERROR", "ERROR"

"2021-10-14 16:08:47,367", "INFO", "STATEMENT"

"2021-10-14 16:14:28,429", "INFO", "STATEMENT"

"2021-10-14 16:14:28,475", "INFO", "STATEMENT"

"2021-10-14 16:17:50,694", "INFO", "STATEMENT"

"2021-10-14 16:17:50,714", "INFO", "STATEMENT"

"2021-10-14 16:18:54,003", "INFO", "STATEMENT"

"2021-10-14 16:18:54,006", "INFO", "STATEMENT"

"2021-10-14 16:19:14,035", "ERROR", "DETAIL"

"2021-10-14 16:19:14,035", "ERROR", "HINT"

"2021-10-14 16:20:00,029", "INFO", "STATEMENT"

"2021-10-14 16:20:00,218", "INFO", "STATEMENT"

"2021-10-14 16:21:26,420", "WARN", ""

"2021-10-14 16:30:00,018", "INFO", "STATEMENT"

"2021-10-14 16:30:00,257", "INFO", "STATEMENT"

"2021-10-14 16:32:43,593", "ERROR", "DETAIL"

"2021-10-14 16:35:14,051", "ERROR", "ERROR"

"2021-10-14 16:35:14,051", "ERROR", "ERROR"

"2021-10-14 16:39:47,366", "INFO", "STATEMENT"

"2021-10-14 16:40:00,020", "INFO", "STATEMENT"

"2021-10-14 16:40:00,451", "INFO", "STATEMENT"

"2021-10-14 16:40:00,456", "INFO", "STATEMENT"

"2021-10-14 16:40:00,484", "INFO", "STATEMENT"

"2021-10-14 16:50:00,033", "INFO", "STATEMENT"

"2021-10-14 16:50:00,255", "INFO", "STATEMENT"

"2021-10-14 16:51:14,057", "ERROR", "ERROR"

